order_id,customer_id,product,quantity,order_date,region,price,revenue,category
6973,4442,Webcam,1.0,2023-05-29,East,278.5,278.5,High
6974,1971,Phone,3.0,2025-11-05,West,1383.74,4151.22,High
6975,1935,Webcam,2.0,2025-04-14,North,238.82,477.64,High
6976,4984,Mouse,3.0,2025-02-19,North,121.13,363.39,High
6977,2422,Phone,1.0,2023-04-28,West,2359.83,2359.83,High
6978,3153,SSD,2.0,2024-12-04,East,591.76,1183.52,High
6979,2294,Monitor,1.0,2023-11-13,South,1723.31,1723.31,High
6980,2998,Laptop,4.0,2023-10-15,East,3686.31,14745.24,High
6981,3878,SSD,2.0,2025-06-26,North,567.65,1135.3,High
6982,2526,Mouse,3.0,2023-10-24,West,60.28,180.84,High
6983,1678,Webcam,1.0,2024-03-18,East,302.88,302.88,High
6984,4596,Headphones,5.0,2025-06-19,East,330.23,1651.15,High
6985,3896,Laptop,3.0,2023-10-28,West,2434.25,7302.75,High
6986,4103,SSD,3.0,2025-06-16,East,183.84,551.52,High
6987,3440,Laptop,2.0,2024-03-01,East,3442.23,6884.46,High
6988,1039,Phone,3.0,2023-09-07,West,1206.25,3618.75,High
6990,4289,Laptop,5.0,2025-01-21,North,2960.65,14803.25,High
6991,4802,Webcam,4.0,2025-09-24,North,309.88,1239.52,High
6992,4028,Webcam,5.0,2024-02-10,West,132.51,662.55,High
6994,1844,Keyboard,2.0,2023-09-01,South,245.68,491.36,High
6995,2743,Laptop,1.0,2024-01-02,North,3783.44,3783.44,High
6996,3248,Phone,3.0,2023-04-30,North,1220.85,3662.5499999999997,High
6997,1446,Phone,2.0,2025-04-29,North,887.61,1775.22,High
6998,4915,Headphones,4.0,2024-03-08,West,303.97,1215.88,High
6999,4499,Mouse,4.0,2023-07-02,East,174.07,696.28,High
7000,4109,Mouse,1.0,2025-01-28,West,47.32,47.32,Low
7001,2234,SSD,3.0,2023-01-31,South,485.17,1455.51,High
7002,3491,Mouse,4.0,2025-09-03,East,109.54,438.16,High
7003,2350,Monitor,5.0,2024-06-11,South,1848.25,9241.25,High
7004,3808,Phone,2.0,2025-05-13,West,1405.54,2811.08,High
7005,1226,Headphones,5.0,2023-04-12,West,452.37,2261.85,High
7006,1047,Keyboard,4.0,2025-12-31,West,235.03,940.12,High
7007,4089,Webcam,4.0,2024-09-14,East,143.6,574.4,High
7008,3959,Mouse,1.0,2025-03-15,North,56.88,56.88,Low
7009,2462,Keyboard,1.0,2024-02-12,East,73.18,73.18,Low
7010,2830,Keyboard,2.0,2025-04-09,North,225.4,450.8,High
7011,4779,Laptop,1.0,2025-02-27,North,3644.45,3644.45,High
7012,1186,Monitor,3.0,2024-09-09,North,630.08,1890.2400000000002,High
7013,3392,Headphones,2.0,2024-07-02,South,254.17,508.34,High
7014,3271,Monitor,3.0,2023-10-18,East,713.52,2140.56,High
7015,3877,Laptop,1.0,2024-02-26,South,2278.04,2278.04,High
7016,3535,Headphones,2.0,2023-06-30,South,249.39,498.78,High
7017,2932,Headphones,4.0,2024-10-16,North,148.15,592.6,High
7018,3924,Phone,5.0,2023-04-24,East,1242.32,6211.599999999999,High
7019,1848,Monitor,4.0,2023-09-17,East,1329.08,5316.32,High
7020,3032,Monitor,3.0,2023-09-01,North,1341.36,4024.08,High
7021,2252,Phone,4.0,2024-02-27,East,1085.6,4342.4,High
7022,2413,SSD,4.0,2023-12-01,East,235.96,943.84,High
7023,1978,Keyboard,5.0,2025-11-12,South,263.74,1318.7,High
7024,2612,Laptop,5.0,2023-09-28,East,2500.8,12504.0,High
7025,2016,Monitor,4.0,2024-03-29,East,568.61,2274.44,High
7026,3235,Phone,5.0,2024-08-16,North,1216.2,6081.0,High
7027,2881,Webcam,4.0,2025-10-06,East,264.46,1057.84,High
7028,1269,SSD,2.0,2025-05-05,East,153.25,306.5,High
7029,2630,Headphones,4.0,2023-05-12,North,592.49,2369.96,High
7030,1309,Mouse,1.0,2025-02-06,East,69.17,69.17,Low
7031,4203,Webcam,5.0,2024-05-15,East,156.2,781.0,High
7032,3043,Phone,5.0,2023-05-15,North,2055.65,10278.25,High
7033,2574,Mouse,3.0,2025-02-05,East,72.19,216.57,High
7034,2095,Keyboard,3.0,2025-03-22,South,149.04,447.12,High
7035,4864,Laptop,1.0,2025-02-08,North,3631.76,3631.76,High
7036,3892,Mouse,5.0,2023-04-04,East,33.72,168.6,High
7037,2695,SSD,5.0,2023-06-14,East,526.78,2633.8999999999996,High
7038,4258,Keyboard,3.0,2023-11-21,North,178.01,534.03,High
7039,3533,Mouse,3.0,2025-07-28,West,83.2,249.60000000000002,High
7040,4262,Headphones,4.0,2024-09-11,West,299.89,1199.56,High
7041,2445,Headphones,5.0,2023-08-19,West,127.91,639.55,High
7042,3167,SSD,5.0,2024-08-04,South,473.09,2365.45,High
7043,1219,Headphones,4.0,2025-01-02,West,369.75,1479.0,High
7044,1052,Headphones,5.0,2024-11-01,West,557.0,2785.0,High
7045,2757,Phone,1.0,2024-02-07,West,1589.12,1589.12,High
7046,2474,Headphones,3.0,2025-11-21,West,514.2,1542.6000000000001,High
7047,4483,Webcam,3.0,2023-05-01,South,140.27,420.81000000000006,High
7048,2666,Headphones,3.0,2024-12-27,North,128.25,384.75,High
7049,2260,Webcam,2.0,2024-01-20,North,383.5,767.0,High
7050,3805,Phone,1.0,2024-04-20,South,1236.83,1236.83,High
7051,3785,Headphones,1.0,2024-07-13,West,516.79,516.79,High
7052,1719,SSD,4.0,2024-01-24,East,265.8,1063.2,High
7053,1405,Keyboard,2.0,2025-02-28,East,88.96,177.92,High
7054,3655,SSD,5.0,2025-01-22,South,479.64,2398.2,High
7055,4068,Keyboard,1.0,2024-12-04,North,244.6,244.6,High
7056,3469,Monitor,2.0,2023-02-22,North,1765.42,3530.84,High
7057,3759,Keyboard,2.0,2024-07-20,East,266.22,532.44,High
7058,3294,Laptop,1.0,2025-03-31,East,3449.39,3449.39,High
7059,1071,Laptop,4.0,2025-11-10,West,3200.65,12802.6,High
7060,2853,Laptop,2.0,2025-11-08,South,4252.91,8505.82,High
7061,3232,Phone,3.0,2025-05-11,West,1767.96,5303.88,High
7062,3053,SSD,2.0,2023-11-18,North,584.38,1168.76,High
7063,2229,Keyboard,5.0,2025-04-06,East,143.96,719.8000000000001,High
7064,2567,SSD,1.0,2024-03-08,North,169.29,169.29,High
7065,4682,Webcam,5.0,2025-12-18,North,268.58,1342.8999999999999,High
7066,3953,Laptop,4.0,2023-02-27,West,3060.41,12241.64,High
7067,1386,Monitor,3.0,2025-10-14,West,1014.01,3042.0299999999997,High
7068,2791,Phone,1.0,2025-01-20,North,1759.68,1759.68,High
7070,4147,Keyboard,3.0,2024-08-29,North,116.74,350.21999999999997,High
7071,2200,Headphones,2.0,2025-08-18,North,289.8,579.6,High
7072,1826,Monitor,4.0,2023-04-15,East,1836.87,7347.48,High
7073,2822,Headphones,1.0,2024-08-29,East,547.61,547.61,High
7074,1348,Phone,4.0,2025-09-16,South,1198.8,4795.2,High
7075,2278,Monitor,4.0,2024-04-28,North,1559.5,6238.0,High
7076,4908,Monitor,4.0,2023-05-09,North,1123.34,4493.36,High
7077,4773,Mouse,4.0,2023-11-15,South,189.12,756.48,High
7078,1307,Phone,2.0,2024-12-07,East,2044.82,4089.64,High
7079,4416,Phone,5.0,2024-05-23,West,1640.4,8202.0,High
7080,2150,Laptop,2.0,2023-01-20,North,4452.23,8904.46,High
7081,2960,Keyboard,3.0,2025-01-21,South,299.47,898.4100000000001,High
7082,3334,Monitor,4.0,2023-08-23,North,1170.56,4682.24,High
7084,1724,Monitor,2.0,2024-07-07,North,1410.55,2821.1,High
7085,3809,Webcam,4.0,2024-03-28,West,298.59,1194.36,High
7086,2619,Phone,2.0,2024-08-08,West,1997.56,3995.12,High
7087,4558,SSD,4.0,2025-09-10,North,363.11,1452.44,High
7088,1382,Phone,2.0,2024-02-27,South,1364.9,2729.8,High
7089,4477,Keyboard,1.0,2023-01-06,South,255.48,255.48,High
7090,3435,Phone,5.0,2024-04-02,North,2429.04,12145.2,High
7091,1524,Headphones,5.0,2024-07-07,East,531.99,2659.95,High
7092,4628,Headphones,4.0,2024-06-05,East,441.18,1764.72,High
7093,3686,Mouse,1.0,2025-04-25,South,91.23,91.23,Low
7094,3985,Headphones,3.0,2024-07-04,West,411.24,1233.72,High
7095,4697,Headphones,1.0,2023-01-11,East,150.58,150.58,High
7096,1275,Keyboard,4.0,2024-05-11,North,183.48,733.92,High
7097,3547,Monitor,1.0,2025-11-05,South,1671.83,1671.83,High
7098,3764,Headphones,3.0,2025-11-22,North,225.53,676.59,High
7099,1336,SSD,4.0,2025-01-14,East,375.69,1502.76,High
7100,2973,Mouse,5.0,2024-05-03,East,42.46,212.3,High
7101,3979,Phone,1.0,2025-01-05,West,2225.44,2225.44,High
7102,1480,Headphones,5.0,2024-04-02,West,275.12,1375.6,High
7104,1910,Keyboard,2.0,2024-04-08,East,144.63,289.26,High
7105,2996,Webcam,3.0,2023-02-12,East,271.23,813.69,High
7106,4344,Webcam,1.0,2024-06-22,East,318.14,318.14,High
7107,4991,Webcam,5.0,2024-07-21,North,184.58,922.9000000000001,High
7108,4129,Phone,5.0,2023-05-01,South,1682.74,8413.7,High
7109,2351,Mouse,3.0,2024-09-16,North,165.13,495.39,High
7110,3033,Headphones,5.0,2023-11-12,East,443.93,2219.65,High
7111,2754,Monitor,5.0,2025-10-18,West,585.61,2928.05,High
7112,1108,Phone,5.0,2024-09-12,North,1766.89,8834.45,High
7113,4350,Phone,5.0,2024-03-29,East,1439.77,7198.85,High
7114,4757,Webcam,2.0,2024-11-17,South,306.81,613.62,High
7115,1327,Monitor,2.0,2024-09-15,West,525.0,1050.0,High
7116,2799,Webcam,4.0,2024-09-03,East,185.79,743.16,High
7117,1314,Phone,1.0,2025-08-16,West,947.04,947.04,High
7118,4545,Headphones,3.0,2024-10-08,North,560.25,1680.75,High
7119,2134,Webcam,4.0,2025-02-01,West,360.48,1441.92,High
7120,3746,Webcam,2.0,2023-08-28,South,389.79,779.58,High
7121,1780,SSD,2.0,2025-01-03,East,439.56,879.12,High
7122,4300,Webcam,2.0,2024-01-12,North,338.26,676.52,High
7123,2520,Phone,4.0,2023-01-04,East,1840.18,7360.72,High
7124,1155,Headphones,2.0,2025-03-04,West,346.02,692.04,High
7125,2496,Monitor,4.0,2025-04-25,East,1750.73,7002.92,High
7126,2724,Laptop,2.0,2023-07-16,East,4328.5,8657.0,High
7127,4343,Monitor,5.0,2024-01-24,South,1599.92,7999.6,High
7128,1886,Headphones,5.0,2023-09-18,South,546.96,2734.8,High
7129,4073,Keyboard,1.0,2024-08-25,South,282.19,282.19,High
7130,3805,Webcam,2.0,2023-04-04,South,222.49,444.98,High
7131,1721,Monitor,1.0,2023-05-16,West,924.23,924.23,High
7132,4582,Keyboard,4.0,2024-06-08,West,177.95,711.8,High
7133,1912,Keyboard,1.0,2024-05-12,West,73.27,73.27,Low
7134,4357,Headphones,2.0,2023-04-22,South,569.08,1138.16,High
7135,1870,Headphones,4.0,2024-01-04,East,591.93,2367.72,High
7136,1012,SSD,4.0,2025-07-24,East,443.72,1774.88,High
7137,3655,Webcam,5.0,2025-02-06,East,318.77,1593.85,High
7138,1497,Laptop,4.0,2024-08-08,North,2971.02,11884.08,High
7139,2756,Mouse,4.0,2024-11-03,West,177.27,709.08,High
7140,3285,Phone,1.0,2024-05-25,North,2330.51,2330.51,High
7141,2117,Monitor,4.0,2024-12-13,South,615.35,2461.4,High
7142,4409,Headphones,3.0,2025-03-30,West,165.72,497.15999999999997,High
7143,3828,Monitor,5.0,2024-01-12,West,891.28,4456.4,High
7144,2194,Mouse,5.0,2024-06-28,East,149.62,748.1,High
7145,3004,Mouse,4.0,2023-03-14,North,61.17,244.68,High
7148,2647,Webcam,5.0,2025-03-15,West,275.72,1378.6000000000001,High
7149,2590,Phone,3.0,2024-12-10,North,2459.73,7379.1900000000005,High
7150,3896,Laptop,4.0,2023-11-21,West,4351.68,17406.72,High
7151,3983,Monitor,5.0,2024-01-23,West,1337.46,6687.3,High
7152,2490,Phone,5.0,2025-04-07,West,883.96,4419.8,High
7153,3675,SSD,5.0,2023-08-28,North,382.58,1912.8999999999999,High
7154,1142,Laptop,5.0,2025-09-02,North,2612.26,13061.300000000001,High
7155,2224,Monitor,1.0,2023-01-31,East,950.1,950.1,High
7156,4251,Phone,2.0,2024-04-23,West,1226.46,2452.92,High
7157,3761,Headphones,3.0,2025-11-03,West,273.72,821.1600000000001,High
7158,4435,Monitor,1.0,2024-12-17,North,593.39,593.39,High
7159,3526,Phone,3.0,2023-03-09,East,1780.62,5341.86,High
7160,1564,Mouse,5.0,2025-10-02,East,37.78,188.9,High
7161,3518,Laptop,3.0,2024-06-21,South,3981.75,11945.25,High
7162,3431,Phone,4.0,2023-10-18,East,2042.36,8169.44,High
7163,2715,Headphones,4.0,2025-09-01,East,343.03,1372.12,High
7164,3973,Webcam,2.0,2023-01-24,North,330.0,660.0,High
7165,1416,Monitor,2.0,2024-02-19,North,1951.09,3902.18,High
7166,2848,SSD,3.0,2025-04-30,South,303.02,909.06,High
7167,3355,Monitor,1.0,2025-08-19,South,1428.36,1428.36,High
7168,3696,Monitor,1.0,2024-11-11,South,985.6,985.6,High
7169,2717,Headphones,5.0,2025-11-25,North,321.69,1608.45,High
7170,2390,Laptop,1.0,2023-04-11,West,2062.48,2062.48,High
7171,4072,Monitor,2.0,2024-06-29,West,611.52,1223.04,High
7172,2067,Laptop,1.0,2023-02-08,West,4392.59,4392.59,High
7173,3786,Phone,5.0,2023-07-30,North,1037.84,5189.2,High
7174,2866,Mouse,4.0,2025-01-11,North,148.86,595.44,High
7176,4791,Mouse,1.0,2025-01-19,North,199.36,199.36,High
7177,2288,Laptop,2.0,2023-06-21,East,4086.79,8173.58,High
7178,4871,Laptop,3.0,2025-04-17,North,2386.24,7158.719999999999,High
7179,2806,Mouse,4.0,2024-03-17,South,136.51,546.04,High
7180,3187,Monitor,3.0,2025-12-18,West,1286.21,3858.63,High
7181,2504,Keyboard,5.0,2024-06-17,West,279.35,1396.75,High
7182,4308,Keyboard,5.0,2023-12-31,West,222.54,1112.7,High
7183,4021,Headphones,3.0,2024-01-02,West,359.24,1077.72,High
7184,2016,SSD,2.0,2023-10-23,East,430.9,861.8,High
7185,1952,Webcam,2.0,2024-08-28,South,221.91,443.82,High
7186,3951,Mouse,2.0,2025-01-25,North,116.43,232.86,High
7187,1071,Mouse,4.0,2024-06-06,East,152.8,611.2,High
7188,2690,Headphones,5.0,2023-09-22,North,139.17,695.8499999999999,High
7189,4261,SSD,5.0,2025-11-27,West,426.9,2134.5,High
7190,2291,Keyboard,5.0,2024-01-17,East,72.05,360.25,High
7191,2344,Phone,4.0,2024-03-06,East,2253.63,9014.52,High
7192,3154,Monitor,5.0,2024-01-24,East,1913.7,9568.5,High
7193,4303,Monitor,3.0,2023-02-23,South,1670.3,5010.9,High
7194,4113,Phone,1.0,2023-01-24,East,2020.65,2020.65,High
7195,4773,Phone,4.0,2024-01-30,West,2404.37,9617.48,High
7196,1882,SSD,1.0,2024-09-24,East,248.34,248.34,High
7197,1138,Keyboard,3.0,2023-04-29,East,107.21,321.63,High
7198,3662,Headphones,2.0,2025-09-09,South,340.51,681.02,High
7199,4754,Phone,2.0,2023-07-11,West,812.69,1625.38,High
7200,3910,Headphones,2.0,2024-05-01,South,582.53,1165.06,High
7201,3320,SSD,4.0,2024-09-24,West,164.51,658.04,High
7202,2504,Webcam,2.0,2024-12-21,West,270.76,541.52,High
7203,3463,Laptop,4.0,2024-01-19,North,3061.92,12247.68,High
7204,3553,Monitor,4.0,2025-03-22,West,654.45,2617.8,High
7205,1732,Keyboard,1.0,2023-12-12,West,56.15,56.15,Low
7206,2748,Monitor,2.0,2024-04-17,East,893.63,1787.26,High
7207,4924,Keyboard,5.0,2024-11-06,East,76.67,383.35,High
7208,1423,SSD,2.0,2023-01-03,West,573.15,1146.3,High
7209,4478,Laptop,2.0,2025-12-09,North,2734.28,5468.56,High
7210,2591,Monitor,2.0,2025-07-13,West,641.2,1282.4,High
7211,1389,Laptop,5.0,2025-05-25,East,4309.05,21545.25,High
7212,1341,SSD,5.0,2025-09-10,West,336.41,1682.0500000000002,High
7213,1945,Keyboard,4.0,2025-08-30,East,260.92,1043.68,High
7214,1613,Phone,5.0,2024-01-14,East,2225.33,11126.65,High
7215,1492,Webcam,4.0,2023-05-18,West,397.56,1590.24,High
7216,1191,Monitor,1.0,2023-05-05,East,1705.74,1705.74,High
7217,1498,Laptop,4.0,2025-07-22,South,2642.46,10569.84,High
7218,1821,Mouse,2.0,2024-04-24,East,129.7,259.4,High
7219,2735,Monitor,3.0,2024-07-23,East,1289.38,3868.1400000000003,High
7220,2256,Monitor,3.0,2023-03-07,South,1262.28,3786.84,High
7221,2968,Monitor,2.0,2025-05-01,North,945.21,1890.42,High
7222,1226,Headphones,4.0,2024-03-07,South,205.07,820.28,High
7223,2394,Laptop,2.0,2024-08-23,North,4150.68,8301.36,High
7224,3186,Laptop,5.0,2025-05-05,South,2305.29,11526.45,High
7225,3903,Monitor,4.0,2023-01-06,East,574.42,2297.68,High
7226,1816,SSD,2.0,2023-06-07,East,321.56,643.12,High
7227,4220,SSD,5.0,2023-11-26,North,484.77,2423.85,High
7228,4186,Phone,5.0,2023-08-11,North,2276.51,11382.550000000001,High
7229,2473,Monitor,4.0,2024-02-06,East,1310.19,5240.76,High
7231,1103,Keyboard,1.0,2024-05-23,South,56.32,56.32,Low
7232,2874,Headphones,5.0,2023-07-03,North,327.68,1638.4,High
7233,1870,SSD,1.0,2025-07-03,South,210.02,210.02,High
7234,1667,Phone,5.0,2024-08-03,West,1790.62,8953.099999999999,High
7235,3042,SSD,1.0,2024-06-21,East,564.44,564.44,High
7236,1272,SSD,5.0,2024-06-01,North,153.24,766.2,High
7237,2029,SSD,5.0,2025-02-06,South,450.7,2253.5,High
7238,4218,Monitor,5.0,2023-10-22,West,1688.52,8442.6,High
7239,3231,SSD,5.0,2025-10-11,East,485.02,2425.1,High
7240,2051,Laptop,3.0,2023-09-17,North,2059.31,6177.93,High
7241,2573,Webcam,1.0,2025-04-05,West,135.64,135.64,High
7242,4190,Mouse,5.0,2023-11-12,South,46.05,230.25,High
7243,1292,Monitor,2.0,2025-01-15,East,628.18,1256.36,High
7244,4442,Phone,4.0,2024-12-19,North,2041.31,8165.24,High
7245,4315,Laptop,2.0,2024-11-10,North,3274.37,6548.74,High
7246,4651,Headphones,2.0,2025-05-03,East,462.41,924.82,High
7247,4797,SSD,3.0,2024-04-05,North,312.34,937.02,High
7249,3224,Keyboard,3.0,2025-03-17,West,229.61,688.83,High
7250,4370,Webcam,1.0,2025-03-03,North,280.34,280.34,High
7251,4747,Monitor,5.0,2025-07-18,East,669.46,3347.3,High
7252,3105,Headphones,3.0,2023-05-29,South,562.18,1686.54,High
7253,2292,Webcam,4.0,2025-02-06,West,178.85,715.4,High
7254,1307,Mouse,1.0,2023-12-11,West,141.3,141.3,High
7255,4641,Mouse,3.0,2025-08-31,South,35.44,106.32,High
7256,4359,Webcam,4.0,2025-07-10,East,221.77,887.08,High
7257,1976,Phone,2.0,2023-01-30,East,2439.42,4878.84,High
7258,4176,Keyboard,5.0,2024-12-30,North,271.63,1358.15,High
7259,2251,Headphones,5.0,2025-09-08,East,210.67,1053.35,High
7260,2270,Monitor,2.0,2023-08-19,West,1818.7,3637.4,High
7261,3747,SSD,3.0,2024-12-29,North,281.88,845.64,High
7262,2517,Laptop,2.0,2025-01-15,West,4556.7,9113.4,High
7263,3130,Monitor,4.0,2024-02-03,North,1593.84,6375.36,High
7264,2209,Monitor,1.0,2023-04-05,East,1028.08,1028.08,High
7265,3299,Headphones,3.0,2024-04-19,South,555.4,1666.1999999999998,High
7266,2378,Keyboard,1.0,2025-02-13,South,171.32,171.32,High
7267,2773,Headphones,2.0,2025-03-10,South,258.85,517.7,High
7268,4943,Laptop,5.0,2025-08-01,North,2839.06,14195.3,High
7269,2719,Webcam,1.0,2025-10-19,East,380.5,380.5,High
7270,3042,Headphones,1.0,2024-09-12,North,479.29,479.29,High
7271,1795,Phone,5.0,2025-05-09,South,1394.83,6974.15,High
7272,1896,Monitor,1.0,2025-08-21,North,881.25,881.25,High
7273,2961,Keyboard,1.0,2025-12-07,North,102.9,102.9,High
7274,1209,SSD,5.0,2025-03-23,East,260.02,1300.1,High
7275,3863,Mouse,5.0,2023-04-05,North,48.87,244.35,High
7276,4879,Laptop,2.0,2023-02-02,East,3454.2,6908.4,High
7277,3656,Mouse,2.0,2023-05-02,East,36.98,73.96,Low
7278,3494,Monitor,1.0,2023-08-06,West,517.27,517.27,High
7279,3507,Headphones,3.0,2025-12-12,North,409.04,1227.1200000000001,High
7280,1967,Mouse,2.0,2025-03-05,East,45.04,90.08,Low
7281,1471,Phone,2.0,2023-06-25,South,2236.86,4473.72,High
7282,4791,Headphones,3.0,2023-10-19,North,153.36,460.08000000000004,High
7283,3417,Monitor,3.0,2024-05-05,East,1314.0,3942.0,High
7284,3947,Mouse,5.0,2025-01-30,East,144.84,724.2,High
7285,4563,SSD,2.0,2024-09-25,North,253.12,506.24,High
7286,1922,Webcam,4.0,2023-05-05,West,364.24,1456.96,High
7287,1136,Laptop,4.0,2024-08-26,East,3444.16,13776.64,High
7288,1366,Mouse,1.0,2025-07-26,South,83.6,83.6,Low
7289,3959,SSD,2.0,2025-12-01,North,555.51,1111.02,High
7290,1183,Webcam,4.0,2024-05-05,South,354.67,1418.68,High
7291,4659,Webcam,2.0,2024-07-18,North,307.08,614.16,High
7292,4358,Mouse,2.0,2023-06-17,North,79.38,158.76,High
7293,3519,Keyboard,4.0,2025-01-28,South,147.55,590.2,High
7294,2398,Mouse,2.0,2023-09-06,North,147.25,294.5,High
7295,3701,Monitor,3.0,2023-06-29,South,777.93,2333.79,High
7296,3796,Webcam,1.0,2023-01-28,North,238.44,238.44,High
7297,1536,Laptop,5.0,2023-04-27,North,4213.17,21065.85,High
7298,4582,Monitor,4.0,2024-12-03,North,1486.57,5946.28,High
7299,3849,Phone,5.0,2024-10-18,East,2023.89,10119.45,High
7301,2273,Mouse,3.0,2023-09-19,East,194.61,583.83,High
7302,3967,Keyboard,3.0,2024-09-17,West,164.6,493.79999999999995,High
7303,3557,Laptop,3.0,2025-02-23,North,2179.95,6539.849999999999,High
7304,3677,Keyboard,3.0,2025-11-27,North,258.59,775.77,High
7305,4049,Keyboard,4.0,2023-07-16,East,79.49,317.96,High
7306,2096,Keyboard,4.0,2024-11-14,North,104.86,419.44,High
7307,2305,Mouse,2.0,2025-05-23,North,141.04,282.08,High
7308,1915,Laptop,2.0,2023-11-29,North,4237.21,8474.42,High
7309,4431,Laptop,1.0,2024-12-20,South,4083.94,4083.94,High
7311,4282,Keyboard,1.0,2023-07-16,West,279.52,279.52,High
7312,4906,Webcam,1.0,2023-08-14,South,346.3,346.3,High
7313,1151,Webcam,1.0,2024-08-17,East,292.38,292.38,High
7314,2028,Headphones,3.0,2025-07-01,South,320.54,961.6200000000001,High
7315,2218,Mouse,5.0,2025-01-04,North,108.85,544.25,High
7316,2977,Mouse,5.0,2025-07-07,North,59.91,299.54999999999995,High
7317,4354,Monitor,4.0,2024-06-20,West,1669.56,6678.24,High
7318,3511,SSD,1.0,2023-08-08,North,539.68,539.68,High
7319,4184,Webcam,3.0,2023-10-20,North,344.73,1034.19,High
7320,1270,Mouse,2.0,2023-07-21,North,123.01,246.02,High
7321,2186,Keyboard,2.0,2023-02-01,North,259.49,518.98,High
7322,1459,SSD,4.0,2024-12-16,North,505.68,2022.72,High
7323,1104,Phone,4.0,2025-01-22,East,2215.01,8860.04,High
7324,4764,Keyboard,1.0,2025-10-13,North,295.48,295.48,High
7325,4627,Laptop,1.0,2023-04-25,South,4430.0,4430.0,High
7326,4353,Mouse,2.0,2024-12-22,West,76.02,152.04,High
7328,3209,Mouse,2.0,2025-02-09,South,93.86,187.72,High
7329,3398,Monitor,2.0,2024-04-13,East,1274.29,2548.58,High
7330,1433,Webcam,5.0,2024-03-01,North,334.85,1674.25,High
7331,3899,Phone,1.0,2025-04-13,East,1338.42,1338.42,High
7332,1139,Mouse,1.0,2025-12-19,East,34.43,34.43,Low
7333,2494,Monitor,2.0,2024-04-29,East,1577.22,3154.44,High
7334,4203,Monitor,3.0,2023-01-11,East,1853.26,5559.78,High
7335,1086,Phone,2.0,2023-02-11,East,2377.41,4754.82,High
7336,2711,Keyboard,4.0,2023-05-03,East,249.73,998.92,High
7337,3230,Keyboard,3.0,2024-12-01,South,283.79,851.3700000000001,High
7338,3415,Keyboard,4.0,2023-09-09,South,255.16,1020.64,High
7339,1128,Headphones,3.0,2025-08-30,East,115.05,345.15,High
7340,2269,Webcam,4.0,2024-08-26,South,191.89,767.56,High
7341,4672,SSD,2.0,2023-08-01,North,301.25,602.5,High
7342,2601,Webcam,2.0,2023-09-25,East,150.13,300.26,High
7343,1669,Keyboard,3.0,2025-10-02,West,249.48,748.4399999999999,High
7344,4970,Phone,4.0,2024-12-07,North,1684.15,6736.6,High
7345,4449,Headphones,5.0,2024-06-23,West,518.14,2590.7,High
7346,1148,Webcam,3.0,2024-12-06,South,272.43,817.29,High
7348,1851,Headphones,1.0,2024-09-10,West,292.07,292.07,High
7349,2456,SSD,3.0,2024-05-12,East,505.32,1515.96,High
7350,1627,Phone,5.0,2025-10-17,West,1961.26,9806.3,High
7351,4797,Keyboard,2.0,2025-02-20,North,134.69,269.38,High
7352,2492,SSD,4.0,2023-05-06,North,597.11,2388.44,High
7353,3493,Laptop,1.0,2025-04-20,South,3388.37,3388.37,High
7354,3044,SSD,4.0,2025-09-09,West,292.47,1169.88,High
7355,4552,Mouse,2.0,2023-01-12,West,146.92,293.84,High
7356,1883,Phone,3.0,2024-05-30,North,1178.77,3536.31,High
7357,3341,SSD,5.0,2023-11-12,North,523.79,2618.95,High
7358,2788,SSD,1.0,2025-10-28,West,456.16,456.16,High
7359,4214,Monitor,5.0,2023-11-10,East,1805.1,9025.5,High
7360,1249,Monitor,5.0,2024-06-30,East,993.58,4967.900000000001,High
7361,3925,SSD,5.0,2023-02-08,West,534.49,2672.45,High
7362,1947,SSD,5.0,2025-11-10,North,375.42,1877.1000000000001,High
7363,1974,Phone,2.0,2023-09-10,North,900.57,1801.14,High
7364,2325,Monitor,5.0,2023-10-30,West,791.25,3956.25,High
7365,4096,Webcam,5.0,2025-09-05,North,149.65,748.25,High
7366,3836,Phone,2.0,2023-09-15,North,2105.58,4211.16,High
7367,1983,Laptop,4.0,2025-09-26,North,2609.38,10437.52,High
7368,1888,Phone,2.0,2024-06-25,South,1755.26,3510.52,High
7369,3937,Keyboard,3.0,2024-10-01,North,213.14,639.42,High
7370,4972,Keyboard,2.0,2024-07-05,East,243.46,486.92,High
7371,3117,Headphones,4.0,2024-04-05,West,491.94,1967.76,High
7372,3672,Monitor,3.0,2023-08-12,North,1576.41,4729.2300000000005,High
7373,1874,SSD,3.0,2023-04-02,East,245.93,737.79,High
7374,4183,Mouse,1.0,2023-10-07,North,122.39,122.39,High
7375,4435,Monitor,5.0,2023-09-05,North,935.25,4676.25,High
7376,2326,Webcam,3.0,2025-05-15,East,328.03,984.0899999999999,High
7377,1470,Phone,3.0,2023-03-19,West,2071.76,6215.280000000001,High
7378,2987,Mouse,4.0,2024-04-02,West,69.04,276.16,High
7379,1090,Mouse,3.0,2024-08-08,North,139.03,417.09000000000003,High
7380,1529,SSD,4.0,2025-11-03,North,176.29,705.16,High
7381,1660,SSD,5.0,2023-02-14,West,495.85,2479.25,High
7382,1738,Monitor,1.0,2023-02-07,North,1670.3,1670.3,High
7383,3773,Mouse,1.0,2024-02-20,East,88.99,88.99,Low
